outletId,name,slug,aliases,countryId,cityId,address,latitude,longitude,openingHours,heroImage,galleryImages,storesCountText,rating,reviewCount,services,taxFreeAvailable,websiteUrl,centerMapUrl,googleMapsUrl,appleMapsUrl,yandexMapsUrl,status,cityCenterDistanceKm,cityCenterInfo,airports,distanceBasis,metadataVerifiedAt,airportDistanceKm,taxFreeOfficeInfo,outletName,restaurants,parking,nearby,officialWebsite,vatRate,minimumTaxFreeSpend,phone,email,estimatedRefundRate,taxFreeOperator,airportInfoText,cityCenterInfoText
shisui-premium-outlets,Shisui Premium Outlets,shisui-premium-outlets,,japan,shisui,"2-4-1 Iizumi, Shisui-machi, Inba-gun, Chiba 285-0912, Japan",35.711917,140.292694,"Mar-Jan 10:00 - 20:00; Feb 10:00 - 19:00. Restaurants open until 20:00. Closed once yearly; next scheduled closure February 25, 2027. Individual store and special-date hours may vary.",,[],220 outlet stores,0,0,"[""Information Center"",""Tax-Free Shopping"",""Free Wi-Fi"",""Pocket Wi-Fi Rental"",""Narita Airport Flight Information"",""ATM"",""Currency Exchange"",""Lounge"",""Lockers"",""Prayer Room"",""Telephone Interpreting"",""Taxi"",""Nursing Room"",""Baby Changing"",""First Aid / AED"",""Stroller Rental"",""Wheelchair Rental"",""Clothing Alterations"",""Delivery Service"",""Pet-Friendly Areas"",""Smoking Areas""]",true,https://www.premiumoutlets.co.jp/en/shisui/,,"https://www.google.com/maps/search/?api=1&query=35.711917,140.292694","https://maps.apple.com/?ll=35.711917,140.292694&q=Shisui%20Premium%20Outlets","https://yandex.com/maps/?ll=140.292694,35.711917&z=16&text=Shisui%20Premium%20Outlets",active,3,"{""name"":""JR Shisui Station"",""distanceKm"":3}","[{""code"":""NRT"",""name"":""Narita International Airport"",""distanceKm"":12}]",,,12,,Shisui Premium Outlets,[],On-site parking is available. Busy-period arrangements and current parking rules should be confirmed before travel.,[],https://www.premiumoutlets.co.jp/en/shisui/,,,,,,,,
kobe-sanda-premium-outlets,Kobe-Sanda Premium Outlets,kobe-sanda-premium-outlets,,japan,kobe,"7-3 Kouzudai, Kita-ku, Kobe-shi, Hyogo 651-1515, Japan",34.860167,135.191778,"Mar-Jan 10:00 - 20:00; Feb 10:00 - 19:00. Restaurant hours vary by season. Closed once yearly; next scheduled closure February 25, 2027. Individual store and special-date hours may vary.",,[],210 outlet stores,0,0,"[""Information Center"",""Tax-Free Shopping"",""Free Wi-Fi"",""Credit Cards"",""UnionPay / Alipay+ / WeChat Pay"",""ATM"",""Currency Exchange"",""Lockers"",""Baggage Storage"",""Portable Charger"",""Telephone Interpreting"",""Taxi"",""Nursing Room"",""Baby Changing"",""First Aid / AED"",""Stroller Rental"",""Wheelchair Rental"",""Barrier-Free Access"",""EV Charging"",""Pet-Friendly Areas"",""Smoking Areas""]",true,https://www.premiumoutlets.co.jp/en/kobesanda/,,"https://www.google.com/maps/search/?api=1&query=34.860167,135.191778","https://maps.apple.com/?ll=34.860167,135.191778&q=Kobe-Sanda%20Premium%20Outlets","https://yandex.com/maps/?ll=135.191778,34.860167&z=16&text=Kobe-Sanda%20Premium%20Outlets",active,22,"{""name"":""Sannomiya Station"",""distanceKm"":22}","[{""code"":""KIX"",""name"":""Kansai International Airport"",""distanceKm"":70}]",,,70,,Kobe-Sanda Premium Outlets,[],On-site parking is available. Parking facilities normally operate around outlet opening hours; current arrangements should be confirmed before travel.,[],https://www.premiumoutlets.co.jp/en/kobesanda/,,,,,,,,
sano-premium-outlets,Sano Premium Outlets,sano-premium-outlets,,japan,sano,"2058 Koena-cho, Sano-shi, Tochigi 327-0822, Japan",36.292954,139.604903,"Mar-Jan 10:00 - 20:00; Feb 10:00 - 19:00. Restaurants generally open until 20:00. Closed once yearly; next scheduled closure February 25, 2027. Individual store and special-date hours may vary.",,[],180 outlet stores,0,0,"[""Information Center"",""Tax-Free Shopping"",""Free Wi-Fi"",""Credit Cards"",""UnionPay / Alipay+ / WeChat Pay"",""ATM"",""Currency Exchange"",""Lockers"",""Baggage Storage"",""Telephone Interpreting"",""Taxi"",""Nursing Room"",""Baby Changing"",""First Aid / AED"",""Stroller Rental"",""Wheelchair Rental"",""Barrier-Free Access"",""Clothing Alterations"",""Delivery Service"",""Pet-Friendly Areas"",""Smoking Areas""]",true,https://www.premiumoutlets.co.jp/en/sano/,,"https://www.google.com/maps/search/?api=1&query=36.292954,139.604903","https://maps.apple.com/?ll=36.292954,139.604903&q=Sano%20Premium%20Outlets","https://yandex.com/maps/?ll=139.604903,36.292954&z=16&text=Sano%20Premium%20Outlets",active,4,"{""name"":""Sano Station"",""distanceKm"":4}","[{""code"":""HND"",""name"":""Haneda Airport"",""distanceKm"":84}]",,,84,,Sano Premium Outlets,[],On-site parking is available. Accessible parking areas are provided; busy-period parking arrangements should be confirmed before travel.,[],https://www.premiumoutlets.co.jp/en/sano/,,,,,,,,
shanghai-village,Shanghai Village,shanghai-village,,china,shanghai,"88 Shendi East Road, Pudong, Shanghai",31.1415024,121.675705,Mon-Thu 10:00-21:00; Fri-Sun and public holidays 09:30-21:30. Special-event and special-date hours may vary.,,[],200+ boutiques,0,0,"[""Guest Welcome Center"",""Tax Refund"",""Gift Card"",""Baby Stroller Rental"",""Hands-free Shopping"",""Delivery"",""Valet Parking"",""Parking""]",true,https://sh.thebicestercollection.cn/en,,"https://www.google.com/maps/search/?api=1&query=31.1415024,121.675705","https://maps.apple.com/?ll=31.1415024,121.675705&q=Shanghai%20Village","https://yandex.com/maps/?ll=121.675705,31.1415024&z=16&text=Shanghai%20Village",active,30,"{""name"":""Central Shanghai"",""distanceKm"":30}","[{""code"":""PVG"",""name"":""Shanghai Pudong International Airport"",""distanceKm"":20}]",,,20,"Shanghai Village Tax Refund counter, No. 88 East Shendi Road; 021-2099-5888. Eligibility and participating-store conditions apply.",Shanghai Village,[],"Paid parking in P2, P3 or P4: CNY 10 per hour, maximum CNY 80 per day. Membership or purchase benefits may vary.",[],https://sh.thebicestercollection.cn/en,13,CNY 200,400-920-0088,info-shv@valueretailchina.com,,,,
citygate-outlets,Citygate Outlets,citygate-outlets,,hong-kong,tung-chung,"18-20 Tat Tung Road, Tung Chung, Lantau, Hong Kong",22.29026,113.94134,Daily 10:00 - 22:00. Individual store and holiday hours may vary.,,[],136 listed brands,0,0,"[""Customer Care Centre"",""Free Wi-Fi"",""Lockers"",""Foreign Exchange"",""Baby Care Room"",""Breastfeeding Room"",""ATM"",""Mobile Phone Charger Rental"",""Stroller Lending"",""Wheelchair Lending"",""Umbrella Lending"",""Delivery Service"",""Parking"",""EV Charging""]",false,https://www.citygateoutlets.com.hk/en/,,https://www.google.com/maps/search/?api=1&query=Citygate%20Outlets%2C%20Tung%20Chung%2C%20Hong%20Kong,https://maps.apple.com/?q=Citygate%20Outlets%20Hong%20Kong,https://yandex.com/maps/?text=Citygate%20Outlets%20Hong%20Kong,active,22,"{""name"":""Hong Kong"",""distanceKm"":22}","[{""code"":""HKG"",""name"":""Hong Kong"",""distanceKm"":3}]",straight-line,2026-09-12,3,"Hong Kong does not impose a general sales tax, VAT or GST, so a standard tourist VAT refund scheme is not applicable.",,"[""Olea"",""A Cheng Goose"",""Andante"",""Bakehouse"",""Blue Bottle Coffee"",""Canton House"",""Châteraisé"",""Chef Hung Taiwanese Beef Noodle"",""Chun Shui Tang Culture Tea House"",""Cinnabon"",""Cupping Room Coffee Roasters"",""Dab-pa Modern Chinese Cuisine"",""Essence"",""FireBird"",""Food Republic"",""Fresh"",""Genki Sushi"",""Golden Dragon"",""Goobne Chicken"",""Gyu-Kaku J"",""hana-musubi"",""HANNOSUKE"",""Jasmine"",""Kee Wah Bakery"",""LAW MARK KEE"",""LIAN"",""Luscious Yunnan Rice Noodles"",""McDonald's & McCafé"",""Meet Fresh"",""Mister Donut"",""Moccato"",""Moon Lok Chiu Chow"",""Nabe Urawa"",""Nha Trang Vietnamese Cuisine"",""Olea"",""Oolaa"",""Oreryu Shio Ramen"",""Outback Steakhouse"",""Pho Le"",""PizzaExpress"",""Pret A Manger"",""QUE"",""Shabu Days by Mou Mou Club"",""Shake Shack"",""Shokudo Wara"",""Silk."",""Starbucks Reserve™"",""TeaWood Taiwanese Cafe & Restaurant"",""TenRen's Tea"",""The Enclave"",""The Pavilion"",""TSUJIHAN"",""Venchi"",""Watson's Wine"",""XIHE YA YUAN""]",,,,,,,,,,,
mitsui-outlet-park-linkou,MITSUI OUTLET PARK Linkou,mitsui-outlet-park-linkou,,taiwan,linkou,"No. 356, Sec. 1, Wenhua 3rd Rd., Linkou Dist., New Taipei City 24448, Taiwan",25.07064,121.36511,Mon-Thu 11:00 - 21:30; Fri and day before holidays 11:00 - 22:00; Sat-Sun and holidays 10:30 - 22:00. Special-date hours may vary.,,[],239 listed brands,0,0,"[""Service Counter"",""Tax Refund"",""Lost Property Service"",""First Aid Kits"",""Parking"",""Floor Guide"",""Cinema""]",true,https://www.mitsui-shopping-park.com.tw/mop/linkou/en/,,https://www.google.com/maps/search/?api=1&query=MITSUI%20OUTLET%20PARK%20Linkou,https://maps.apple.com/?q=MITSUI%20OUTLET%20PARK%20Linkou,https://yandex.com/maps/?text=MITSUI%20OUTLET%20PARK%20Linkou,active,16,"{""name"":""Taipei"",""distanceKm"":16}","[{""code"":""TPE"",""name"":""Taiwan Taoyuan"",""distanceKm"":13}]",straight-line,2026-09-12,13,"Foreign travelers may apply for tax refund on eligible same-day purchases over TWD 2,000 at an authorized store. MITSUI OUTLET PARK Linkou provides tax-refund service at the Phase I 1F Service Counter.",,"[""Kura Sushi"",""Meet Fresh"",""Donq"",""The Secret Cake"",""春水堂"",""Starbucks"",""Godiva"",""Paul"",""Shin Yeh Cusine"",""Dian Shui Luo"",""靜岡勝政日式豬排"",""CoCo壱番屋"",""Kanpai"",""Tonchin Ramen"",""Turuhashifugetsu"",""四川吳抄手"",""Grazie"",""bibimbap & korea BBQ ビビﾑ"",""Chang Kee's Hainan Chi-fan"",""金子半之助"",""宮武讃岐烏龍麵"",""Kua `Aina"",""Japoli"",""J.S. FOODIES TOKYO"",""31冰淇淋"",""翰林茶棧"",""Häagen-Dazs 哈根達斯"",""beard papa’s"",""炸牛 元村"",""于記杏仁"",""飛機河粉"",""點點心"",""但馬屋"",""韓國一隻雞"",""牛品牛排專門店"",""太陽蕃茄拉麵"",""一風堂"",""粟米肉粒"",""加加港味"",""彩豚屋"",""肉のはせ川"",""武藏野麵包(期間限定店)"",""PRESERVE"",""JK STUDIO"",""The Café By 想 林口"",""gelato pique cafe"",""極之好味"",""林記海南雞飯"",""訪韓國傳統豆腐鍋"",""廟口鴨香飯"",""Chicken Eater"",""鰻鰻 EXPRESS"",""東京油組総本店"",""元気！もりちゃん亭"",""粕粕咖哩POPOCURRY"",""牛角次男坊"",""NARA Thai Cuisine"",""御前上茶"",""上善豆家"",""藍象廷"",""忠青商行"",""涓豆腐"",""京昌園"",""THE BBQ HOUSE"",""大阪王將"",""YAYOI彌生軒"",""得正"",""Suage北海道湯咖哩"",""武藏野の洋菓子"",""橫濱牛排"",""客美多咖啡 Komeda‘s Coffee"",""TOASTERiA CAFE"",""KOI PLUS"",""饗食天堂"",""創作蛋包飯蘋果樹"",""窯幸福"",""ㄛ店"",""本氣梅酒"",""Melons"",""心心甜心屋"",""豆腐里"",""芋艿川"",""艷麗"",""暮初食茶"",""小鱷先生""]",,,,5,"TWD 2,000",,,,,,
barberino,Barberino Designer Outlet,barberino,,italy,florence,"Via Meucci snc, 50031 Barberino di Mugello FI, Italy",44.0069,11.2141,10:00 - 20:00,,[],More than 130 stores,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Private Transfer"",""Camper Parking Area"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Personal Shopping""]",true,https://www.barberinooutlet.com/en/,,https://maps.google.com/?q=Barberino+Designer+Outlet,http://maps.apple.com/?q=Barberino+Designer+Outlet,https://yandex.com/maps/?text=Barberino%20Designer%20Outlet,active,30,"{""name"":""Florence City Centre"",""distanceKm"":30,""recommendedRoute"":""Shuttle or car via A1""}","[{""code"":""FLR"",""name"":""Florence Airport"",""distanceKm"":20},{""code"":""BLQ"",""name"":""Bologna Airport"",""distanceKm"":75},{""code"":""PSA"",""name"":""Pisa International Airport"",""distanceKm"":105}]",,,20,"Eligible non-EU visitors can request a tax refund form in participating stores for purchases from €70.01 in the same store on the same day. Forms can be validated before departure at airport customs, at the Tax-Free kiosk located at Barberino Outlet Guest Services, or online.",,"[""Antica Focacceria San Francesco"",""Caffè Mediceo"",""Farinella"",""Hamerica's"",""Il Torracchione"",""La Piadineria"",""Lindt"",""Poke House""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Barberino di Mugello"",""distanceKm"":4},{""name"":""Florence"",""distanceKm"":30}]",,22,70.01 EUR,,,12,Participating stores / Tax-Free kiosk at Guest Services / EU customs validation,,
castel-romano,Castel Romano Designer Outlet,castel-romano,,italy,rome,"Via Ponte di Piscina Cupa 64, 00128 Castel Romano, Roma, Italy",41.7169,12.4446,Generally 10:00 - 20:00; summer special openings may extend to 21:00,,[],Over 150 designer brands,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Personal Shopping""]",true,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-castel-romano/,,https://maps.google.com/?q=Castel+Romano+Designer+Outlet,http://maps.apple.com/?q=Castel+Romano+Designer+Outlet,https://yandex.com/maps/?text=Castel%20Romano%20Designer%20Outlet,active,25,"{""name"":""Rome City Centre"",""distanceKm"":25,""recommendedRoute"":""Shuttle bus from Rome Termini or car via Via Pontina""}","[{""code"":""FCO"",""name"":""Rome Fiumicino Airport"",""distanceKm"":25},{""code"":""CIA"",""name"":""Rome Ciampino Airport"",""distanceKm"":25}]",,,25,"Eligible non-EU visitors can request a tax refund form in participating stores when spending at least €70.01 in the same store on the same day. Castel Romano lists a Global Blue Tax Free desk and self-service kiosks at Guest Services, plus an onsite Forexchange Tax Refund Office for eligible in-centre refund assistance before EU customs validation.",,"[""Bollicine&Co"",""Bonetti"",""Eat Artisti del Gusto - Illy"",""Farinella"",""Ham Holy Burger"",""McDonald's"",""Obicà"",""Signorvino"",""Starbucks"",""Venchi""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Rome EUR"",""distanceKm"":18},{""name"":""Pomezia"",""distanceKm"":10}]",,22,70.01 EUR,,,12,Global Blue Tax Free desk / Guest Services self-service kiosks / Forexchange / EU customs validation,,
fidenza-village,Fidenza Village,fidenza-village,,italy,milan,"Via Federico Fellini 1, 43036 Fidenza PR, Italy",44.8637,10.0616,Generally 10:00 - 20:00; Thursday until 23:00 and selected summer dates until 22:00,,[],120+ Boutiques,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Hands-free Shopping"",""Personal Shopping"",""VIP Lounge""]",true,https://www.thebicestercollection.com/fidenza-village/en,,https://maps.google.com/?q=Fidenza+Village,http://maps.apple.com/?q=Fidenza+Village,https://yandex.com/maps/?text=Fidenza%20Village,active,110,"{""name"":""Milan City Centre"",""distanceKm"":110,""recommendedRoute"":""Train to Fidenza + local transfer""}","[{""code"":""LIN"",""name"":""Milan Linate Airport"",""distanceKm"":110},{""code"":""MXP"",""name"":""Milan Malpensa Airport"",""distanceKm"":150},{""code"":""BLQ"",""name"":""Bologna Guglielmo Marconi Airport"",""distanceKm"":115}]",,,110,Eligible non-EU visitors can request a VAT refund form in participating boutiques when spending over €70.01. Fidenza Village lists Global Blue and Planet instant tax-free kiosks located in The Concierge; airport customs validation remains available when leaving the EU.,,"[""Koi Sushi"",""Lievità"",""Lindt"",""Panino Giusto"",""Parma Menù"",""Signorvino"",""Venchi""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Parma"",""distanceKm"":30},{""name"":""Bologna"",""distanceKm"":115}]",,22,70.01 EUR,,,12,Global Blue and Planet tax-free kiosks / EU customs validation,,
la-reggia,La Reggia Designer Outlet,la-reggia,,italy,naples,"S.P. 336 Sannitica, 81025 Marcianise CE, Italy",41.0286,14.3092,10:00 - 21:00,,[],Over 160 designer brands,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Personal Shopping""]",false,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/,,https://maps.google.com/?q=La+Reggia+Designer+Outlet+S.P.+336+Sannitica+Marcianise,http://maps.apple.com/?q=La+Reggia+Designer+Outlet+S.P.+336+Sannitica+Marcianise,https://yandex.com/maps/?text=La%20Reggia%20Designer%20Outlet%20S.P.%20336%20Sannitica%20Marcianise,active,30,"{""name"":""Naples City Centre"",""distanceKm"":30,""recommendedRoute"":""Shuttle bus or car via A1""}","[{""code"":""NAP"",""name"":""Naples International Airport"",""distanceKm"":20}]",,,20,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Artisti del Gusto"",""Burger King"",""Farinella"",""La Piadineria"",""Poke House"",""Re Nero Caffè"",""Rossopomodoro"",""Starbucks""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Caserta"",""distanceKm"":10},{""name"":""Naples"",""distanceKm"":30}]",,22,70.01 EUR,,,12,Not officially verified,,
noventa,Noventa di Piave Designer Outlet,noventa,,italy,venice,"Via Marco Polo 1, 30020 Noventa di Piave VE, Italy",45.6734,12.5446,10:00 - 20:00,,[],Over 170 stores,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Personal Shopping""]",true,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/,,https://maps.google.com/?q=Noventa+di+Piave+Designer+Outlet,http://maps.apple.com/?q=Noventa+di+Piave+Designer+Outlet,https://yandex.com/maps/?text=Noventa%20di%20Piave%20Designer%20Outlet,active,45,"{""name"":""Venice City Centre"",""distanceKm"":45,""recommendedRoute"":""Shuttle, bus, or car via A4""}","[{""code"":""VCE"",""name"":""Venice Marco Polo Airport"",""distanceKm"":30},{""code"":""TSF"",""name"":""Treviso Airport"",""distanceKm"":35},{""code"":""VRN"",""name"":""Verona Airport"",""distanceKm"":145}]",,,30,Eligible non-EU visitors can request a tax refund form in participating stores when spending at least €70.01 in the same store on the same day. Noventa di Piave lists in-centre Tax Refund points for assistance before EU customs validation.,,"[""Bistrot"",""Bollicine&Co."",""Bonetti"",""Farinella"",""Hamerica's"",""Jody's"",""La Piadineria"",""Lindt"",""Panino Giusto"",""Starbucks"",""Sutto Caffè"",""Sutto Osteria"",""Tramè"",""Venchi""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Noventa di Piave"",""distanceKm"":2},{""name"":""Venice"",""distanceKm"":45}]",,22,70.01 EUR,,,12,Participating stores / in-centre Tax Refund points / EU customs validation,,
serravalle-designer-outlet,Serravalle Designer Outlet,serravalle-designer-outlet,,italy,milan,"Via della Moda 1, 15069 Serravalle Scrivia AL, Italy",44.7359,8.8367,Monday - Friday 10:00 - 20:00; Saturday - Sunday 09:00 - 21:00,,[],Over 230 stores,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Premium Parking"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Hands-free Shopping"",""Shopping from Home"",""Currency Exchange"",""Helmet Storage"",""Personal Shopping""]",true,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/,,https://maps.google.com/?q=Serravalle+Designer+Outlet,http://maps.apple.com/?q=Serravalle+Designer+Outlet,https://yandex.com/maps/?text=Serravalle%20Designer%20Outlet,active,95,"{""name"":""Milan City Centre"",""distanceKm"":95,""recommendedRoute"":""Shuttle or train + bus via Serravalle Scrivia""}","[{""code"":""LIN"",""name"":""Milan Linate Airport"",""distanceKm"":95},{""code"":""MXP"",""name"":""Milan Malpensa Airport"",""distanceKm"":120},{""code"":""GOA"",""name"":""Genoa Cristoforo Colombo Airport"",""distanceKm"":55}]",,,95,"Eligible non-EU visitors can request a tax refund form in participating stores when spending at least €70.01 in the same store on the same day. Serravalle lists in-centre refund support through the Western Union Tax Refund office open 10:00–20:00, the Global Blue direct refund point open 12:00–20:00, and self-service kiosks at Guest Services; customs validation is still required before leaving the EU.",,"[""Bollicine&Co"",""Bomaki"",""Bonetti"",""Cioccolati Italiani"",""Eataly"",""Farinella"",""Farinella Bakery"",""Focaccino"",""God Save The Food"",""La Piadineria"",""Le Dolci Terre"",""Mc Donald's"",""Obicà"",""Starbucks"",""Wagamama""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Genoa"",""distanceKm"":55},{""name"":""Novi Ligure"",""distanceKm"":7}]",,22,70.01 EUR,,,12,Western Union Tax Refund office / Global Blue direct refund point / Guest Services self-service kiosks / EU customs validation,,
the-mall-firenze,The Mall Firenze,the-mall-firenze,,italy,florence,"Via Europa 8, 50066 Leccio Reggello FI, Italy",43.6936,11.4656,10:00 - 20:00,,[],30+ Boutiques,4.6,0,"[""Booking a table"",""Direct Bus"",""Download Map"",""In-store appointment"",""Mail Order"",""Parking"",""Tax Free Lounge"",""EV Charging"",""Free Umbrella"",""The Mall Club"",""VIP Lounge by Poltrona Frau""]",true,https://firenze.themall.it/en/visit-us,,"https://www.google.it/maps/dir//The+Mall+Firenze,+Via+Europa+8,+50066+Leccio+Reggello+FI",http://maps.apple.com/?q=The+Mall+Firenze,https://yandex.com/maps/?text=The%20Mall%20Firenze,active,35,"{""name"":""Florence City Centre"",""distanceKm"":35,""recommendedRoute"":""Direct bus or car via A1""}","[{""code"":""FLR"",""name"":""Florence Airport"",""distanceKm"":45},{""code"":""PSA"",""name"":""Pisa International Airport"",""distanceKm"":120},{""code"":""BLQ"",""name"":""Bologna Airport"",""distanceKm"":125}]",,,45,"Guests from non-EU countries can request an immediate refund of part of the VAT on purchases over €70 made at The Mall Firenze or elsewhere in Italy. The Tax Free Lounge requires store-issued Tax Free forms, passport or eligible Swiss identity card, and a valid credit card in the applicant's name. The airport customs validation step is still required when leaving the European Union.",,"[""ToscaNino Bistrò"",""ToscaNino Restaurant&Bottega"",""Toscapino""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Reggello"",""distanceKm"":8},{""name"":""Florence"",""distanceKm"":35}]",,22,Over 70 EUR,,,12,The Mall Firenze Tax Free Lounge,,
valdichiana-village,Valdichiana Village,valdichiana-village,,italy,foiano-della-chiana,"Via Enzo Ferrari 5, 52045 Foiano della Chiana AR, Italy",43.2669,11.8147,Shops daily 10:00 - 20:00; restaurants & cafés Mon-Thu 09:00 - 21:00; Fri-Sun and public holidays 09:00 - 22:00; special summer opening hours may vary,,[],130+ Fashion & Lifestyle Brands,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Premium CLUB""]",false,https://www.valdichianadesignervillage.com/en/,,https://www.google.com/maps/search/?api=1&query=Valdichiana+Village+Via+Enzo+Ferrari+5+52045+Foiano+della+Chiana,http://maps.apple.com/?q=Valdichiana%20Village&address=Via%20Enzo%20Ferrari%205%2C%2052045%20Foiano%20della%20Chiana%20AR%2C%20Italy,https://yandex.com/maps/?text=Valdichiana%20Village%2C%20Via%20Enzo%20Ferrari%205%2C%2052045%20Foiano%20della%20Chiana,active,30,"{""name"":""Arezzo City Centre"",""distanceKm"":30,""recommendedRoute"":""Car via A1 / Valdichiana exit""}","[{""code"":""FLR"",""name"":""Florence Airport"",""distanceKm"":95},{""code"":""PEG"",""name"":""Perugia San Francesco d'Assisi Airport"",""distanceKm"":75}]",,,75,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Badiani"",""Billi's"",""Da Michele"",""Ice Village"",""La Piadineria - Yoyogurt"",""Old Wild West"",""Poke House"",""Terre di Masaccio""]",Official directions and village pages provide visitor access to Valdichiana Designer Village at Via Enzo Ferrari 5; parking availability should be confirmed on arrival.,"[{""name"":""Foiano della Chiana"",""distanceKm"":4},{""name"":""Arezzo"",""distanceKm"":30}]",,22,70.01 EUR,,,12,Not officially verified,,
palmanova-designer-village,Palmanova Designer Village,palmanova-designer-village,,italy,palmanova,"SP 126 Km 1,6, 33041 Joannis di Aiello del Friuli (UD), Italy",45.8786,13.3308,Monday - Sunday 10:00 - 20:00,,[],More than 90 FASHION & LIFESTYLE BRANDS,0,0,"[""Parking"",""Tax Free"",""Centre Information"",""Restaurants & Cafes"",""Free Wi-Fi"",""Gift Card"",""Premium CLUB"",""Transport Info""]",true,https://www.palmanovadesignervillage.com/en,,https://www.google.com/maps/search/?api=1&query=Palmanova+Designer+Village,http://maps.apple.com/?q=Palmanova%20Designer%20Village,https://yandex.com/maps/?text=Palmanova%20Designer%20Village,active,30,"{""name"":""Udine City Centre"",""distanceKm"":30,""recommendedRoute"":""Follow official Palmanova Designer Village directions to SP 126 Km 1,6.""}","[{""code"":""TRS"",""name"":""Trieste Airport"",""distanceKm"":20}]",,,20,Eligible non-EU visitors can request tax-free shopping support in participating stores and validate export documents when leaving the EU.,,"[""Antica Pizzeria Da Michele"",""Dall'Ava Italian Excellence"",""Dall’Ava Italian Excellence – Caffetteria Bakery"",""Hamerica's"",""La Piadineria""]","ROS lists 2,500 parking spaces for Palmanova Designer Village.",,,22,70.01 EUR,,,12,TAX FREE Shopping / participating stores / EU customs validation,,
franciacorta-designer-village,Franciacorta Designer Village,franciacorta-designer-village,,italy,rodengo-saiano,"Piazza Cascina Moie 1/2, 25050 Rodengo Saiano BS, Italy",45.5969,10.1078,10:00 - 20:00,,[],"More than 190 fashion, home, sports, and lifestyle brands",0,0,"[""Parking"",""Guest Services"",""Restaurants & Cafes"",""Centre Map"",""Gift Card"",""Premium CLUB"",""Transport Info""]",true,https://www.franciacortadesignervillage.com/en/,,https://www.google.com/maps/search/?api=1&query=Franciacorta+Designer+Village,http://maps.apple.com/?q=Franciacorta%20Designer%20Village,https://yandex.com/maps/?text=Franciacorta%20Designer%20Village,active,12,"{""name"":""Brescia City Centre"",""distanceKm"":12,""recommendedRoute"":""Use car or regional transport to Rodengo Saiano.""}","[{""code"":""BGY"",""name"":""Milan Bergamo Airport"",""distanceKm"":43}]",,,43,Eligible non-EU visitors should confirm tax-free availability with participating stores and validate export documents when leaving the EU.,,"[""Il Cascinale"",""McDonald's"",""Poke House"",""Spontini""]",Official centre pages list visitor services and centre map information for Franciacorta Designer Village; confirm current parking details on the official website before visiting.,,,22,70.01 EUR,,,12,Participating stores / EU customs validation,,
